id,timestamp,value,property,plug_id,household_id,house_id
287,10,219,1,2,0,0
288,10,7,1,2,0,0
289,10,168,1,2,0,0
290,10,111,1,2,0,0
291,10,98,1,2,0,0
292,10,238,1,2,0,0
293,10,104,1,2,0,0
294,10,117,1,2,0,0
295,10,90,1,2,0,0
296,10,3,1,2,0,0
297,10,65,1,2,0,0
298,10,166,1,2,0,0
299,10,71,1,2,0,0
300,10,139,1,2,0,0
301,10,52,1,2,0,0
302,10,264,1,2,0,0
303,10,198,1,2,0,0
304,10,76,1,2,0,0
305,10,263,1,2,0,0
306,10,205,1,2,0,0
307,10,28,1,2,0,0
308,10,197,1,2,0,0
309,10,275,1,2,0,0
310,10,51,1,2,0,0
311,10,78,1,2,0,0
312,10,205,1,2,0,0
313,10,267,1,2,0,0
314,10,274,1,2,0,0
315,10,87,1,2,0,0
316,10,96,1,2,0,0
317,10,291,1,2,0,0
318,10,268,1,2,0,0
319,10,38,1,2,0,0
320,10,68,1,2,0,0
321,10,267,1,2,0,0
322,10,6,1,2,0,0
323,10,18,1,2,0,0
324,10,195,1,2,0,0
325,10,223,1,2,0,0
326,10,218,1,2,0,0
327,10,127,1,2,0,0
328,10,122,1,2,0,0
329,10,20,1,2,0,0
330,10,155,1,2,0,0
331,10,283,1,2,0,0
332,10,10,1,2,0,0
333,10,141,1,2,0,0
334,10,282,1,2,0,0
335,10,174,1,2,0,0
336,10,162,1,2,0,0
337,10,84,1,2,0,0
338,10,258,1,2,0,0
339,10,98,1,2,0,0
340,10,78,1,2,0,0
341,10,62,1,2,0,0
342,10,45,1,2,0,0
343,10,194,1,2,0,0
344,10,98,1,2,0,0
345,10,140,1,2,0,0
346,10,7,1,2,0,0
347,10,271,1,2,0,0
348,10,79,1,2,0,0
349,10,282,1,2,0,0
350,10,110,1,2,0,0
351,10,298,1,2,0,0
352,10,200,1,2,0,0
353,10,275,1,2,0,0
354,10,298,1,2,0,0
355,10,11,1,2,0,0
356,10,68,1,2,0,0
357,10,34,1,2,0,0
358,10,2,1,2,0,0
359,10,145,1,2,0,0
360,10,224,1,2,0,0
361,10,150,1,2,0,0
362,10,209,1,2,0,0
363,10,190,1,2,0,0
364,10,236,1,2,0,0
365,10,240,1,2,0,0
366,10,204,1,2,0,0
367,10,278,1,2,0,0
368,10,134,1,2,0,0
369,10,252,1,2,0,0
370,10,245,1,2,0,0
371,10,268,1,2,0,0
372,10,198,1,2,0,0
373,10,164,1,2,0,0
374,10,43,1,2,0,0
375,10,19,1,2,0,0
376,10,223,1,2,0,0
377,10,223,1,2,0,0
378,10,128,1,2,0,0
379,10,178,1,2,0,0
380,10,62,1,2,0,0
381,10,85,1,2,0,0
382,10,115,1,2,0,0
383,10,217,1,2,0,0
384,10,162,1,2,0,0
385,10,138,1,2,0,0
386,10,215,1,2,0,0
387,10,198,1,2,0,0
388,10,282,1,2,0,0
389,10,225,1,2,0,0
390,10,5,1,2,0,0
391,10,140,1,2,0,0
392,10,288,1,2,0,0
393,10,163,1,2,0,0
394,10,48,1,2,0,0
395,10,216,1,2,0,0
396,10,136,1,2,0,0
397,10,162,1,2,0,0
398,10,35,1,2,0,0
399,10,58,1,2,0,0
400,10,221,1,2,0,0
401,10,89,1,2,0,0
402,10,5,1,2,0,0
403,10,224,1,2,0,0
404,10,110,1,2,0,0
405,10,110,1,2,0,0
406,10,16,1,2,0,0
407,10,232,1,2,0,0
408,10,0,1,2,0,0
409,10,112,1,2,0,0
410,10,32,1,2,0,0
411,10,281,1,2,0,0
412,10,103,1,2,0,0
413,10,171,1,2,0,0
414,10,220,1,2,0,0
415,10,140,1,2,0,0
416,10,26,1,2,0,0
417,10,0,1,2,0,0
418,10,175,1,2,0,0
419,10,83,1,2,0,0
420,10,23,1,2,0,0
421,10,42,1,2,0,0
422,10,143,1,2,0,0
423,10,246,1,2,0,0
424,10,74,1,2,0,0
425,10,195,1,2,0,0
426,10,12,1,2,0,0
427,10,128,1,2,0,0
428,10,284,1,2,0,0
429,10,63,1,2,0,0
430,10,260,1,2,0,0
431,10,90,1,2,0,0
432,10,172,1,2,0,0
433,10,24,1,2,0,0
434,10,117,1,2,0,0
435,10,269,1,2,0,0
436,10,141,1,2,0,0
437,10,75,1,2,0,0
438,10,9,1,2,0,0
439,10,49,1,2,0,0
440,10,193,1,2,0,0
441,10,138,1,2,0,0
442,10,245,1,2,0,0
443,10,2,1,2,0,0
444,10,71,1,2,0,0
445,10,266,1,2,0,0
446,10,198,1,2,0,0
447,10,153,1,2,0,0
448,10,138,1,2,0,0
449,10,213,1,2,0,0
450,10,236,1,2,0,0
451,10,239,1,2,0,0
452,10,206,1,2,0,0
453,10,295,1,2,0,0
454,10,299,1,2,0,0
455,10,11,1,2,0,0
456,10,100,1,2,0,0
457,10,178,1,2,0,0
458,10,166,1,2,0,0
459,10,164,1,2,0,0
460,10,208,1,2,0,0
461,10,285,1,2,0,0
462,10,73,1,2,0,0
463,10,274,1,2,0,0
464,10,131,1,2,0,0
465,10,86,1,2,0,0
466,10,80,1,2,0,0
467,10,249,1,2,0,0
468,10,156,1,2,0,0
469,10,272,1,2,0,0
470,10,220,1,2,0,0
471,10,105,1,2,0,0
472,10,46,1,2,0,0
473,10,230,1,2,0,0
474,10,159,1,2,0,0
475,10,29,1,2,0,0
476,10,25,1,2,0,0
477,10,96,1,2,0,0
478,10,284,1,2,0,0
479,10,181,1,2,0,0
480,10,223,1,2,0,0
481,10,8,1,2,0,0
482,10,152,1,2,0,0
483,10,110,1,2,0,0
484,10,101,1,2,0,0
485,10,20,1,2,0,0
486,10,30,1,2,0,0
487,10,174,1,2,0,0
488,10,254,1,2,0,0
489,10,290,1,2,0,0
490,10,38,1,2,0,0
491,10,172,1,2,0,0
492,10,105,1,2,0,0
493,10,195,1,2,0,0
494,10,242,1,2,0,0
495,10,220,1,2,0,0
496,10,64,1,2,0,0
497,10,67,1,2,0,0
498,10,154,1,2,0,0
499,10,54,1,2,0,0
500,10,157,1,2,0,0
501,11,7,1,2,0,0
502,11,197,1,2,0,0
503,11,192,1,2,0,0
504,11,243,1,2,0,0
505,11,136,1,2,0,0
506,11,193,1,2,0,0
507,11,150,1,2,0,0
508,11,286,1,2,0,0
509,11,270,1,2,0,0
510,11,97,1,2,0,0
511,11,196,1,2,0,0
512,11,51,1,2,0,0
513,11,193,1,2,0,0
514,11,195,1,2,0,0
515,11,186,1,2,0,0
516,11,201,1,2,0,0
517,11,117,1,2,0,0
518,11,84,1,2,0,0
519,11,45,1,2,0,0
520,11,0,1,2,0,0
521,11,226,1,2,0,0
522,11,180,1,2,0,0
523,11,145,1,2,0,0
524,11,104,1,2,0,0
525,11,246,1,2,0,0
526,11,233,1,2,0,0
527,11,36,1,2,0,0
528,11,178,1,2,0,0
529,11,94,1,2,0,0
530,11,250,1,2,0,0
531,11,197,1,2,0,0
532,11,199,1,2,0,0
533,11,42,1,2,0,0
534,11,81,1,2,0,0
535,11,291,1,2,0,0
536,11,209,1,2,0,0
537,11,143,1,2,0,0
538,11,214,1,2,0,0
539,11,174,1,2,0,0
540,11,283,1,2,0,0
541,11,114,1,2,0,0
542,11,155,1,2,0,0
543,11,86,1,2,0,0
544,11,26,1,2,0,0
545,11,141,1,2,0,0
546,11,220,1,2,0,0
547,11,145,1,2,0,0
548,11,204,1,2,0,0
549,11,195,1,2,0,0
550,11,245,1,2,0,0
551,11,79,1,2,0,0
552,11,92,1,2,0,0
553,11,11,1,2,0,0
554,11,100,1,2,0,0
555,11,144,1,2,0,0
556,11,107,1,2,0,0
557,11,24,1,2,0,0
558,11,229,1,2,0,0
559,11,172,1,2,0,0
560,11,258,1,2,0,0
561,11,151,1,2,0,0
562,11,30,1,2,0,0
563,11,60,1,2,0,0
564,11,123,1,2,0,0
565,11,164,1,2,0,0
566,11,75,1,2,0,0
567,11,157,1,2,0,0
568,11,212,1,2,0,0
569,11,57,1,2,0,0
570,11,162,1,2,0,0
571,11,253,1,2,0,0
572,11,71,1,2,0,0
573,11,71,1,2,0,0
574,11,256,1,2,0,0
575,11,45,1,2,0,0
576,11,282,1,2,0,0
577,11,216,1,2,0,0
578,11,32,1,2,0,0
579,11,217,1,2,0,0
580,11,168,1,2,0,0
581,11,149,1,2,0,0
582,11,115,1,2,0,0
583,11,187,1,2,0,0
584,11,82,1,2,0,0
585,11,153,1,2,0,0
586,11,110,1,2,0,0
587,11,7,1,2,0,0
588,11,265,1,2,0,0
589,11,156,1,2,0,0
590,11,57,1,2,0,0
591,11,68,1,2,0,0
592,11,290,1,2,0,0
593,11,229,1,2,0,0
594,11,226,1,2,0,0
595,11,75,1,2,0,0
596,11,147,1,2,0,0
597,11,65,1,2,0,0
598,11,108,1,2,0,0
599,11,169,1,2,0,0
600,11,182,1,2,0,0
601,11,51,1,2,0,0
602,11,22,1,2,0,0
603,11,87,1,2,0,0
604,11,1,1,2,0,0
605,11,193,1,2,0,0
606,11,156,1,2,0,0
607,11,80,1,2,0,0
608,11,254,1,2,0,0
609,11,6,1,2,0,0
610,11,192,1,2,0,0
611,11,130,1,2,0,0
612,11,23,1,2,0,0
613,11,12,1,2,0,0
614,11,78,1,2,0,0
615,11,239,1,2,0,0
616,11,288,1,2,0,0
617,11,66,1,2,0,0
618,11,293,1,2,0,0
619,11,286,1,2,0,0
620,11,185,1,2,0,0
621,11,106,1,2,0,0
622,11,277,1,2,0,0
623,11,175,1,2,0,0
624,11,11,1,2,0,0
625,11,217,1,2,0,0
626,11,163,1,2,0,0
627,11,53,1,2,0,0
628,11,116,1,2,0,0
629,11,168,1,2,0,0
630,11,41,1,2,0,0
631,11,2,1,2,0,0
632,11,16,1,2,0,0
633,11,16,1,2,0,0
634,11,42,1,2,0,0
635,11,117,1,2,0,0
636,11,185,1,2,0,0
637,11,244,1,2,0,0
638,11,283,1,2,0,0
639,11,265,1,2,0,0
640,11,59,1,2,0,0
641,11,227,1,2,0,0
642,11,209,1,2,0,0
643,11,210,1,2,0,0
644,11,258,1,2,0,0
645,11,184,1,2,0,0
646,11,170,1,2,0,0
647,11,198,1,2,0,0
648,11,279,1,2,0,0
649,11,55,1,2,0,0
650,11,146,1,2,0,0
651,11,135,1,2,0,0
652,11,261,1,2,0,0
653,11,182,1,2,0,0
654,11,171,1,2,0,0
655,11,97,1,2,0,0
656,11,73,1,2,0,0
657,11,282,1,2,0,0
658,11,215,1,2,0,0
659,11,249,1,2,0,0
660,11,73,1,2,0,0
661,11,65,1,2,0,0
662,11,274,1,2,0,0
663,11,1,1,2,0,0
664,11,33,1,2,0,0
665,11,10,1,2,0,0
666,11,228,1,2,0,0
667,11,232,1,2,0,0
668,11,68,1,2,0,0
669,11,62,1,2,0,0
670,11,131,1,2,0,0
671,11,130,1,2,0,0
672,11,176,1,2,0,0
673,11,188,1,2,0,0
674,11,84,1,2,0,0
675,11,269,1,2,0,0
676,11,234,1,2,0,0
677,11,179,1,2,0,0
678,11,110,1,2,0,0
679,11,251,1,2,0,0
680,11,258,1,2,0,0
681,11,257,1,2,0,0
682,11,175,1,2,0,0
683,11,79,1,2,0,0
684,11,297,1,2,0,0
685,11,121,1,2,0,0
686,11,88,1,2,0,0
687,11,66,1,2,0,0
688,11,35,1,2,0,0
689,11,77,1,2,0,0
690,11,173,1,2,0,0
691,11,159,1,2,0,0
692,11,270,1,2,0,0
693,11,59,1,2,0,0
694,11,259,1,2,0,0
695,11,194,1,2,0,0
696,11,133,1,2,0,0
697,11,225,1,2,0,0
698,11,75,1,2,0,0
699,11,255,1,2,0,0
700,11,31,1,2,0,0
701,11,5,1,2,0,0
702,11,200,1,2,0,0
703,11,112,1,2,0,0
704,11,295,1,2,0,0
705,11,249,1,2,0,0
706,11,192,1,2,0,0
707,11,171,1,2,0,0
708,11,299,1,2,0,0
709,11,21,1,2,0,0
710,11,147,1,2,0,0
711,11,247,1,2,0,0
712,11,186,1,2,0,0
713,11,29,1,2,0,0
714,11,22,1,2,0,0
715,11,260,1,2,0,0
716,11,47,1,2,0,0
717,11,131,1,2,0,0
718,11,32,1,2,0,0
719,11,36,1,2,0,0
720,11,261,1,2,0,0
721,11,183,1,2,0,0
722,11,180,1,2,0,0
723,11,147,1,2,0,0
724,11,247,1,2,0,0
725,11,41,1,2,0,0
726,11,165,1,2,0,0
727,11,138,1,2,0,0
728,11,167,1,2,0,0
729,11,217,1,2,0,0
730,11,33,1,2,0,0
731,11,6,1,2,0,0
732,11,110,1,2,0,0
733,11,195,1,2,0,0
734,11,168,1,2,0,0
735,11,209,1,2,0,0
736,11,184,1,2,0,0
737,11,94,1,2,0,0
738,11,37,1,2,0,0
739,11,116,1,2,0,0
740,11,49,1,2,0,0
741,11,4,1,2,0,0
742,11,43,1,2,0,0
743,11,38,1,2,0,0
744,11,299,1,2,0,0
745,11,274,1,2,0,0
746,11,145,1,2,0,0
747,11,94,1,2,0,0
748,11,262,1,2,0,0
749,11,120,1,2,0,0
750,11,134,1,2,0,0
751,11,22,1,2,0,0
752,11,165,1,2,0,0
753,11,13,1,2,0,0
754,11,207,1,2,0,0
755,11,271,1,2,0,0
756,11,236,1,2,0,0
757,11,285,1,2,0,0
758,11,223,1,2,0,0
759,11,130,1,2,0,0
760,11,73,1,2,0,0
761,11,209,1,2,0,0
762,11,184,1,2,0,0
763,11,61,1,2,0,0
764,11,136,1,2,0,0
765,11,136,1,2,0,0
766,11,92,1,2,0,0
767,11,194,1,2,0,0
768,11,72,1,2,0,0
769,11,32,1,2,0,0
770,11,15,1,2,0,0
771,11,111,1,2,0,0
772,11,228,1,2,0,0
773,11,35,1,2,0,0
774,11,130,1,2,0,0
775,11,3,1,2,0,0
776,11,25,1,2,0,0
777,11,244,1,2,0,0
778,11,125,1,2,0,0
779,11,133,1,2,0,0
780,11,137,1,2,0,0
781,11,21,1,2,0,0
782,11,131,1,2,0,0
783,11,257,1,2,0,0
784,11,169,1,2,0,0
785,11,126,1,2,0,0
786,11,135,1,2,0,0
787,11,15,1,2,0,0
788,11,123,1,2,0,0
789,11,109,1,2,0,0
790,11,220,1,2,0,0
791,11,169,1,2,0,0
792,11,290,1,2,0,0
793,11,33,1,2,0,0
794,11,33,1,2,0,0
795,11,196,1,2,0,0
796,11,261,1,2,0,0
797,11,112,1,2,0,0
798,11,39,1,2,0,0
799,11,154,1,2,0,0
800,11,57,1,2,0,0
801,11,185,1,2,0,0
802,11,127,1,2,0,0
803,11,116,1,2,0,0
804,11,208,1,2,0,0
805,11,183,1,2,0,0
806,11,4,1,2,0,0
807,11,40,1,2,0,0
808,11,9,1,2,0,0
809,11,163,1,2,0,0
810,11,156,1,2,0,0
811,11,234,1,2,0,0
812,11,240,1,2,0,0
813,11,187,1,2,0,0
814,11,174,1,2,0,0
815,11,34,1,2,0,0
816,11,80,1,2,0,0
817,11,237,1,2,0,0
818,11,153,1,2,0,0
819,11,287,1,2,0,0
820,11,131,1,2,0,0
821,11,142,1,2,0,0
822,11,89,1,2,0,0
823,11,158,1,2,0,0
824,11,138,1,2,0,0
825,11,83,1,2,0,0
826,11,289,1,2,0,0
827,11,258,1,2,0,0
828,11,116,1,2,0,0
829,11,219,1,2,0,0
830,11,220,1,2,0,0
831,11,296,1,2,0,0
832,11,1,1,2,0,0
833,11,281,1,2,0,0
834,11,143,1,2,0,0
835,11,78,1,2,0,0
836,11,75,1,2,0,0
837,11,126,1,2,0,0
838,11,229,1,2,0,0
839,11,258,1,2,0,0
840,11,185,1,2,0,0
841,11,0,1,2,0,0
842,11,94,1,2,0,0
843,11,228,1,2,0,0
844,11,195,1,2,0,0
845,11,132,1,2,0,0
846,11,292,1,2,0,0
847,11,296,1,2,0,0
848,11,34,1,2,0,0
849,11,153,1,2,0,0
850,11,257,1,2,0,0
851,11,29,1,2,0,0
852,11,236,1,2,0,0
853,11,270,1,2,0,0
854,11,224,1,2,0,0
855,11,108,1,2,0,0
856,11,131,1,2,0,0
857,11,223,1,2,0,0
858,11,293,1,2,0,0
859,11,148,1,2,0,0
860,11,286,1,2,0,0
861,11,274,1,2,0,0
862,11,127,1,2,0,0
863,11,42,1,2,0,0
864,11,275,1,2,0,0
865,11,35,1,2,0,0
866,11,23,1,2,0,0
867,11,235,1,2,0,0
868,11,11,1,2,0,0
869,11,248,1,2,0,0
870,11,58,1,2,0,0
871,11,129,1,2,0,0
872,11,199,1,2,0,0
873,11,248,1,2,0,0
874,11,45,1,2,0,0
875,11,245,1,2,0,0
876,11,251,1,2,0,0
877,11,32,1,2,0,0
878,11,216,1,2,0,0
879,11,48,1,2,0,0
880,11,185,1,2,0,0
881,11,270,1,2,0,0
882,11,37,1,2,0,0
883,11,199,1,2,0,0
884,11,275,1,2,0,0
885,11,247,1,2,0,0
886,11,158,1,2,0,0
887,11,227,1,2,0,0
888,11,141,1,2,0,0
889,11,176,1,2,0,0
890,11,161,1,2,0,0
891,11,176,1,2,0,0
892,11,87,1,2,0,0
893,11,118,1,2,0,0
894,11,255,1,2,0,0
895,11,194,1,2,0,0
896,11,51,1,2,0,0
897,11,10,1,2,0,0
898,11,133,1,2,0,0
899,11,78,1,2,0,0
900,11,217,1,2,0,0
901,11,199,1,2,0,0
902,11,255,1,2,0,0
903,11,165,1,2,0,0
904,11,104,1,2,0,0
905,11,108,1,2,0,0
906,11,45,1,2,0,0
907,11,149,1,2,0,0
908,11,163,1,2,0,0
909,11,125,1,2,0,0
910,11,97,1,2,0,0
911,11,180,1,2,0,0
912,11,169,1,2,0,0
913,11,262,1,2,0,0
914,11,217,1,2,0,0
915,11,103,1,2,0,0
916,11,116,1,2,0,0
917,11,279,1,2,0,0
918,11,68,1,2,0,0
919,11,12,1,2,0,0
920,11,233,1,2,0,0
921,11,37,1,2,0,0
922,11,253,1,2,0,0
923,11,86,1,2,0,0
924,11,127,1,2,0,0
925,11,180,1,2,0,0
926,11,241,1,2,0,0
927,11,88,1,2,0,0
928,11,15,1,2,0,0
929,11,248,1,2,0,0
930,11,244,1,2,0,0
931,11,267,1,2,0,0
932,11,166,1,2,0,0
933,11,59,1,2,0,0
934,11,144,1,2,0,0
935,11,173,1,2,0,0
936,11,232,1,2,0,0
937,11,272,1,2,0,0
938,11,274,1,2,0,0
939,11,281,1,2,0,0
940,11,24,1,2,0,0
941,11,68,1,2,0,0
942,11,160,1,2,0,0
943,11,45,1,2,0,0
944,11,285,1,2,0,0
945,11,251,1,2,0,0
946,11,215,1,2,0,0
947,11,278,1,2,0,0
948,11,53,1,2,0,0
949,11,235,1,2,0,0
950,11,98,1,2,0,0
951,11,40,1,2,0,0
952,11,98,1,2,0,0
953,11,209,1,2,0,0
954,11,170,1,2,0,0
955,11,198,1,2,0,0
956,11,4,1,2,0,0
957,11,298,1,2,0,0
958,11,212,1,2,0,0
959,11,235,1,2,0,0
960,11,130,1,2,0,0
961,11,233,1,2,0,0
962,11,182,1,2,0,0
963,11,250,1,2,0,0
964,11,254,1,2,0,0
965,11,68,1,2,0,0
966,11,8,1,2,0,0
967,11,42,1,2,0,0
968,11,243,1,2,0,0
969,11,197,1,2,0,0
970,11,64,1,2,0,0
971,11,45,1,2,0,0
972,11,236,1,2,0,0
973,11,124,1,2,0,0
974,11,296,1,2,0,0
975,11,242,1,2,0,0
976,11,175,1,2,0,0
977,11,240,1,2,0,0
978,11,144,1,2,0,0
979,11,178,1,2,0,0
980,11,153,1,2,0,0
981,11,293,1,2,0,0
982,11,20,1,2,0,0
983,11,239,1,2,0,0
984,11,217,1,2,0,0
985,11,132,1,2,0,0
986,11,260,1,2,0,0
987,11,107,1,2,0,0
988,11,138,1,2,0,0
989,11,8,1,2,0,0
990,11,7,1,2,0,0
991,11,8,1,2,0,0
992,11,297,1,2,0,0
993,11,47,1,2,0,0
994,11,197,1,2,0,0
995,11,30,1,2,0,0
996,11,205,1,2,0,0
