id,timestamp,value
168,10,46
169,10,121
170,10,239
171,10,287
172,10,71
173,10,57
174,10,36
175,10,216
176,10,112
177,10,120
178,10,15
179,10,32
180,10,90
181,10,191
182,10,30
183,10,43
184,10,4
185,10,255
186,10,250
187,10,186
188,10,46
189,10,261
190,10,172
191,10,162
192,10,56
193,10,278
194,10,121
195,10,172
196,10,232
197,10,183
198,10,296
199,10,145
200,10,278
201,10,297
202,10,146
203,10,28
204,10,12
205,10,83
206,10,196
207,10,102
208,10,213
209,10,118
210,10,5
211,10,133
212,10,81
213,10,214
214,10,297
215,10,293
216,10,100
217,10,146
218,10,291
219,10,19
220,10,19
221,10,57
222,10,126
223,10,238
224,10,37
225,10,229
226,10,31
227,10,292
228,10,5
229,10,254
230,10,195
231,10,222
232,10,35
233,10,10
234,10,237
235,10,227
236,10,11
237,10,171
238,10,32
239,10,239
240,10,223
241,10,279
242,10,84
243,10,283
244,10,239
245,10,104
246,10,31
247,10,111
248,10,149
249,10,214
250,10,216
251,10,166
252,10,197
253,10,66
254,10,82
255,10,188
256,10,110
257,10,62
258,10,259
259,10,46
260,10,120
261,10,275
262,10,157
263,10,128
264,10,271
265,10,98
266,10,276
267,10,119
268,10,38
269,10,173
270,10,92
271,10,290
272,10,204
273,10,41
274,10,25
275,10,164
276,10,81
277,10,99
278,10,204
279,10,231
280,10,295
281,10,278
282,10,62
283,10,8
284,10,200
285,10,289
286,10,273
287,10,297
288,10,286
289,10,226
290,10,98
291,10,279
292,10,292
293,10,291
294,10,96
295,10,108
296,10,195
297,10,160
298,10,57
299,10,170
300,10,172
301,10,54
302,10,245
303,10,239
304,10,89
305,10,153
306,10,95
307,10,140
308,10,159
309,10,9
310,10,246
311,10,90
312,10,106
313,10,62
314,10,23
315,10,218
316,10,8
317,10,101
318,10,162
319,10,254
320,10,208
321,10,187
322,10,100
323,10,248
324,10,265
325,10,33
326,10,54
327,10,187
328,10,14
329,10,20
330,10,247
331,10,174
332,10,21
333,10,88
334,10,48
335,10,4
336,10,263
337,10,17
338,10,146
339,10,217
340,10,216
341,10,66
342,10,230
343,10,208
344,10,35
345,10,129
346,10,23
347,10,148
348,10,275
349,10,47
350,10,231
351,10,202
352,10,148
353,10,6
354,10,127
355,10,219
356,10,55
357,10,283
358,10,159
359,10,24
360,10,221
361,10,261
362,10,88
363,10,195
364,10,194
365,10,247
366,10,41
367,10,91
368,10,222
369,10,136
370,10,37
371,10,16
372,10,257
373,10,38
374,10,297
375,10,254
376,10,44
377,10,15
378,10,284
379,10,211
380,10,133
381,10,123
382,10,242
383,10,232
384,10,227
385,10,163
386,10,49
387,10,158
388,10,289
389,10,295
390,10,287
391,10,149
392,10,129
393,10,296
394,10,30
395,10,149
396,10,102
397,10,27
398,10,227
399,10,225
400,10,218
401,10,38
402,10,245
403,10,10
404,10,48
405,10,30
406,10,85
407,10,222
408,10,279
409,10,123
410,10,176
411,10,187
412,10,262
413,10,161
414,10,75
415,10,198
416,10,104
417,10,19
418,10,224
419,10,201
420,10,52
421,10,242
422,10,43
423,10,47
424,10,77
425,10,196
426,10,275
427,10,93
428,10,197
429,10,18
430,10,241
431,10,163
432,10,0
433,10,138
434,10,239
435,10,87
436,10,121
437,10,147
438,10,207
439,10,121
440,10,194
441,10,130
442,10,274
443,10,48
444,10,195
445,10,23
446,10,79
447,10,69
448,10,248
449,10,79
450,10,130
451,10,113
452,10,131
453,10,207
454,10,252
455,10,229
456,10,97
457,10,35
458,10,274
459,10,190
460,10,4
461,10,148
462,10,136
463,10,166
464,10,9
465,10,186
466,10,28
467,10,251
468,10,175
469,10,76
470,10,228
471,10,237
472,10,107
473,10,299
474,10,92
475,10,218
476,10,79
477,10,25
478,10,120
479,10,130
480,10,163
481,10,271
482,10,191
483,10,86
484,10,100
485,10,208
486,10,57
487,10,188
488,10,168
489,10,11
490,10,89
491,10,3
492,10,169
493,10,50
494,10,157
495,10,212
496,10,280
497,10,184
498,10,23
499,10,185
500,10,190
501,10,248
502,10,129
503,10,294
504,10,88
505,10,213
506,10,261
507,10,76
508,10,203
509,10,260
510,10,37
511,10,72
512,10,74
513,10,209
514,10,286
515,10,48
516,10,39
517,10,89
518,10,240
519,10,219
520,10,246
521,10,82
522,10,280
523,10,281
524,10,98
525,10,216
526,10,139
527,10,87
528,10,189
529,10,145
530,10,296
531,10,255
532,10,233
533,10,64
534,10,220
535,10,83
536,10,3
537,10,113
538,10,72
539,10,57
540,10,210
541,10,50
542,10,287
543,10,65
544,10,112
545,10,96
546,10,179
547,10,6
548,10,64
549,10,267
550,10,138
551,10,133
552,10,224
553,10,167
554,10,194
555,10,237
556,10,71
557,10,124
558,10,217
559,10,27
560,10,6
561,10,127
562,10,65
563,10,183
564,10,288
565,10,176
566,10,232
567,10,191
568,10,163
569,10,194
570,10,78
571,10,107
572,10,77
573,10,272
574,10,102
575,10,247
576,10,28
577,10,192
578,10,11
579,10,295
580,10,78
581,10,207
582,10,145
583,10,102
584,10,192
585,10,93
586,10,67
587,10,198
588,10,147
589,10,114
590,10,97
591,10,194
592,10,194
593,10,195
594,10,269
595,10,132
596,10,158
597,10,185
598,10,113
599,10,3
600,10,241
601,10,112
602,10,41
603,10,163
604,10,75
605,10,98
606,10,66
607,10,63
608,10,154
609,10,158
610,10,194
611,10,241
612,10,275
613,10,211
614,10,244
615,10,215
616,10,97
617,10,153
618,10,199
619,10,269
620,10,36
621,10,246
622,10,187
623,10,104
624,10,8
625,10,279
626,10,77
627,10,148
628,10,253
629,10,103
630,10,276
631,10,32
632,10,141
633,10,45
634,10,96
635,10,116
636,10,189
637,10,91
638,10,18
639,10,71
640,10,19
641,10,265
642,10,273
643,10,283
644,10,242
645,10,293
646,10,187
647,10,174
648,10,186
649,10,191
650,10,53
651,10,236
652,10,214
653,10,203
654,10,69
655,10,1
656,10,39
657,10,124
658,10,145
659,10,81
660,10,36
661,10,251
662,10,134
663,10,174
664,10,85
665,10,69
666,10,228
667,10,131
668,10,189
669,10,116
670,10,145
671,10,244
672,10,149
673,10,23
674,10,276
675,10,59
676,10,131
677,10,121
678,10,86
679,10,289
680,10,48
681,10,241
682,10,67
683,10,43
684,10,241
685,10,250
686,10,175
687,10,63
688,10,192
689,10,259
690,10,55
691,10,140
692,10,263
693,10,139
694,10,147
695,10,175
696,10,196
697,10,180
698,10,270
699,10,142
700,10,206
701,10,67
702,10,209
703,10,298
704,10,95
705,10,34
706,10,133
707,10,64
708,10,215
709,10,259
710,10,46
711,10,8
712,10,94
713,10,193
714,10,91
715,10,53
716,10,117
717,10,197
718,10,180
719,10,246
720,10,250
721,10,63
722,10,132
723,10,280
724,10,192
725,10,280
726,10,23
727,10,36
728,10,107
729,10,171
730,10,140
731,10,29
732,10,143
733,10,74
734,10,11
735,10,242
736,10,147
737,10,131
738,10,170
739,10,262
740,10,73
741,10,100
742,10,80
743,10,281
744,10,203
745,10,125
746,10,222
747,10,199
748,10,71
749,10,21
750,10,94
751,10,43
752,10,162
753,10,271
754,10,246
755,10,15
756,10,49
757,10,126
758,10,226
759,10,38
760,10,54
761,10,95
762,10,99
763,10,255
764,10,262
765,10,286
766,10,175
767,10,99
768,10,31
769,10,70
770,10,217
771,10,14
772,10,123
773,10,254
774,10,228
775,10,187
776,10,31
777,10,171
778,10,2
779,10,191
780,10,208
781,10,180
782,10,219
783,10,27
784,10,220
785,10,145
786,10,33
787,10,263
788,10,248
789,10,127
790,10,56
791,10,127
792,10,229
793,10,65
794,10,216
795,10,224
796,10,89
797,10,281
798,10,155
799,10,204
800,10,23
801,10,220
802,10,51
803,10,257
804,10,197
805,10,93
806,10,286
807,10,76
808,10,10
809,10,174
810,10,144
811,10,124
812,10,151
813,10,236
814,10,10
815,10,32
816,10,54
817,10,281
818,10,278
819,10,0
820,10,213
821,10,281
822,10,76
823,10,16
824,10,281
825,10,57
826,10,180
827,10,69
828,10,88
829,10,233
830,10,89
831,10,299
832,10,295
833,10,148
834,10,234
835,10,151
836,10,298
837,10,136
838,10,221
839,10,28
840,10,216
841,10,153
842,10,1
843,10,186
844,10,262
845,10,97
846,10,72
847,10,29
848,10,273
849,10,196
850,10,125
851,10,269
852,10,261
853,10,255
854,10,206
855,10,50
856,10,116
857,10,298
858,10,67
859,10,145
860,10,53
861,10,43
862,10,16
863,10,5
864,10,30
865,10,119
866,10,82
867,10,198
868,10,262
869,10,111
870,10,190
871,10,214
872,10,83
873,10,209
874,10,253
875,10,166
876,10,262
877,10,24
878,10,46
879,10,210
880,10,271
881,10,20
882,10,188
883,10,209
884,10,70
885,10,246
886,10,23
887,10,273
888,10,81
889,10,104
890,10,73
891,10,232
892,10,124
893,10,40
894,10,283
895,10,129
896,10,167
897,10,286
898,10,14
899,10,254
900,10,135
901,10,269
902,10,144
903,10,139
904,10,41
905,10,189
906,10,180
907,10,184
908,10,159
909,10,60
910,10,233
911,10,206
912,10,2
913,10,138
914,10,74
915,10,42
916,10,229
917,10,174
918,10,143
919,10,142
920,10,263
921,10,192
922,10,75
923,10,28
924,10,129
925,10,167
926,10,192
927,10,293
928,10,239
929,10,167
930,10,196
931,10,236
932,10,17
933,10,120
934,10,78
935,10,226
936,10,290
937,10,16
938,10,136
939,10,265
940,10,145
941,10,277
942,10,61
943,10,142
944,10,27
945,10,194
946,10,274
947,10,114
948,10,48
949,10,59
950,10,252
951,10,87
952,10,6
953,10,151
954,10,239
955,10,208
956,10,4
957,10,292
958,10,48
959,10,118
960,10,5
961,10,271
962,10,161
963,10,289
964,10,104
965,10,207
966,10,234
967,10,149
968,10,160
969,10,88
970,10,43
971,10,293
972,10,288
973,10,137
974,10,165
975,10,248
976,10,87
977,10,21
978,10,220
979,10,70
980,10,140
981,10,298
982,10,103
983,10,272
984,10,94
985,10,180
986,10,105
987,10,195
988,10,129
989,10,204
990,10,222
991,10,145
992,10,42
993,10,123
994,10,284
995,10,192
996,10,70
997,10,61
998,10,85
999,10,126
1000,10,163
1001,10,175
1002,10,56
1003,10,103
1004,10,162
1005,10,142
1006,10,25
1007,10,276
1008,10,7
1009,10,265
1010,10,9
1011,10,209
1012,10,200
1013,10,160
1014,10,83
1015,10,194
1016,10,193
1017,10,220
1018,10,74
1019,10,38
1020,10,116
1021,10,174
1022,10,135
1023,10,206
1024,10,267
1025,10,157
1026,10,256
1027,10,216
1028,10,9
1029,10,177
1030,10,117
1031,10,170
1032,10,47
1033,10,219
1034,10,207
1035,10,67
1036,10,77
1037,10,69
1038,10,48
1039,10,63
1040,10,234
1041,10,88
1042,10,198
1043,10,250
1044,10,188
1045,10,258
1046,10,153
1047,10,35
1048,10,234
1049,10,31
1050,10,38
1051,10,79
1052,10,173
1053,10,273
1054,10,297
1055,10,289
1056,10,56
1057,10,236
1058,10,122
1059,10,78
1060,10,209
1061,10,39
1062,10,5
1063,10,73
1064,10,208
1065,10,83
1066,10,248
1067,10,56
1068,10,119
1069,10,269
1070,10,205
1071,10,29
1072,10,62
1073,10,88
1074,10,77
1075,10,227
1076,10,258
1077,10,205
1078,10,269
1079,10,61
1080,10,258
1081,10,193
1082,10,150
1083,10,72
1084,10,190
1085,10,239
1086,10,165
1087,10,41
1088,10,87
1089,10,186
1090,10,208
1091,10,245
1092,10,209
1093,10,201
1094,10,174
1095,10,171
1096,10,128
1097,10,295
1098,10,77
1099,10,97
1100,10,250
1101,10,119
1102,10,175
1103,10,299
1104,10,293
1105,10,248
1106,10,192
1107,10,163
1108,10,38
1109,10,267
1110,10,273
1111,10,50
1112,10,271
1113,10,231
1114,10,236
1115,10,51
1116,10,147
1117,10,14
1118,10,295
1119,10,248
1120,10,111
1121,10,279
1122,10,55
1123,10,269
1124,10,114
1125,10,224
1126,10,196
1127,10,253
1128,10,17
1129,10,23
1130,10,227
1131,10,55
1132,10,44
1133,10,179
1134,10,102
1135,10,219
1136,10,154
1137,10,267
1138,10,137
1139,10,143
1140,10,216
1141,10,298
1142,10,34
1143,10,43
1144,10,16
1145,10,189
1146,10,244
1147,10,171
1148,10,241
1149,10,11
1150,10,150
1151,10,29
1152,10,170
1153,10,188
1154,10,80
1155,10,136
1156,10,100
1157,10,89
1158,10,32
1159,10,147
1160,10,144
1161,10,76
1162,10,127
1163,10,265
1164,10,223
1165,10,51
1166,10,111
1167,10,246
1168,10,65
1169,10,225
1170,10,14
1171,10,87
1172,10,124
1173,10,282
1174,10,62
1175,10,73
1176,10,207
1177,10,235
1178,10,105
1179,10,239
1180,10,57
1181,10,123
1182,10,199
1183,10,111
1184,10,258
1185,10,224
1186,10,221
1187,10,204
1188,10,134
1189,10,117
1190,10,42
1191,10,163
1192,10,145
1193,10,251
1194,10,297
1195,10,22
1196,10,207
1197,10,26
1198,10,25
1199,10,53
1200,10,122
1201,10,137
1202,10,50
1203,10,266
1204,10,207
1205,10,121
1206,10,121
1207,10,161
1208,10,160
1209,10,271
1210,10,277
1211,10,76
1212,10,196
1213,10,142
1214,10,138
1215,10,225
1216,10,25
1217,10,210
1218,10,276
1219,10,49
1220,10,281
1221,10,281
1222,10,50
1223,10,70
1224,10,12
1225,10,28
1226,10,83
1227,10,299
1228,10,232
1229,10,148
1230,10,70
1231,10,92
1232,10,30
1233,10,244
1234,10,179
1235,10,111
1236,10,142
1237,10,22
1238,10,161
1239,10,285
1240,10,137
1241,10,161
1242,10,20
1243,10,81
1244,10,173
1245,10,31
1246,10,295
1247,10,28
1248,10,244
1249,10,182
1250,10,91
1251,10,41
1252,10,259
1253,10,61
1254,10,88
1255,10,19
1256,10,84
1257,10,125
1258,10,83
1259,10,74
1260,10,211
1261,10,108
1262,10,208
1263,10,123
1264,10,69
1265,10,147
1266,10,125
1267,10,110
1268,10,211
1269,10,286
1270,10,27
1271,10,222
1272,10,143
1273,10,297
1274,10,227
1275,10,225
1276,10,202
1277,10,19
1278,10,285
1279,10,211
1280,10,164
1281,10,119
1282,10,231
1283,10,194
1284,10,184
1285,10,225
1286,10,188
1287,10,215
1288,10,13
1289,10,221
1290,10,35
1291,10,18
1292,10,277
1293,10,2
1294,10,174
1295,10,19
1296,10,253
1297,10,259
1298,10,21
1299,10,9
1300,10,77
1301,10,298
1302,10,51
1303,10,178
1304,10,71
1305,10,222
1306,10,299
1307,10,103
1308,10,215
1309,10,260
1310,10,41
1311,10,75
1312,10,117
1313,10,42
1314,10,63
1315,10,234
1316,10,250
1317,10,38
1318,10,33
1319,10,55
1320,10,22
1321,10,122
1322,10,89
1323,10,81
1324,10,229
1325,10,235
1326,10,156
1327,10,54
1328,10,103
1329,10,69
1330,10,268
1331,10,274
1332,10,154
1333,10,72
1334,10,277
1335,10,168
1336,10,289
1337,10,0
1338,10,282
1339,10,30
1340,10,202
1341,10,186
1342,10,137
1343,10,42
1344,10,224
1345,10,293
1346,10,272
1347,10,284
1348,10,118
1349,10,64
1350,10,140
1351,10,169
1352,10,73
1353,10,5
1354,10,140
1355,10,34
1356,10,298
1357,10,83
1358,10,145
1359,10,137
1360,10,40
1361,10,33
1362,10,125
1363,10,101
1364,10,211
1365,10,148
1366,10,228
1367,10,281
1368,10,54
1369,10,259
1370,10,294
1371,10,168
1372,10,228
1373,10,287
1374,10,45
1375,10,122
1376,10,31
1377,10,112
1378,10,139
1379,10,181
1380,10,268
1381,10,193
1382,10,241
1383,10,109
1384,10,96
1385,10,44
1386,10,172
1387,10,186
1388,10,58
1389,10,42
1390,10,57
1391,10,55
1392,10,85
1393,10,249
1394,10,112
1395,10,3
1396,10,282
1397,10,147
1398,10,289
1399,10,207
1400,10,16
1401,10,289
1402,10,131
1403,10,98
1404,10,91
1405,10,2
1406,10,54
1407,10,45
1408,10,200
1409,10,116
1410,10,245
1411,10,269
1412,10,201
1413,10,15
1414,10,235
1415,10,94
1416,10,295
1417,10,45
1418,10,153
1419,10,215
1420,10,210
1421,10,94
1422,10,298
1423,10,293
1424,10,123
1425,10,299
1426,10,294
1427,10,106
1428,10,199
1429,10,176
1430,10,40
1431,10,287
1432,10,70
1433,10,155
1434,10,202
1435,10,233
1436,10,74
1437,10,218
1438,10,155
1439,10,29
1440,10,232
1441,10,255
1442,10,265
1443,10,115
1444,10,135
1445,10,25
1446,10,10
1447,10,150
1448,10,187
1449,10,50
1450,10,2
1451,10,34
1452,10,184
1453,10,99
1454,10,222
1455,10,144
1456,10,43
1457,10,113
1458,10,231
1459,10,95
1460,10,222
1461,10,194
1462,10,78
1463,10,138
1464,10,33
1465,10,0
1466,10,234
1467,10,50
1468,10,203
1469,10,230
1470,10,53
1471,10,38
1472,10,284
1473,10,243
1474,10,196
1475,10,113
1476,10,167
1477,10,255
1478,10,5
1479,10,54
1480,10,149
1481,10,75
1482,10,231
1483,10,184
1484,10,45
1485,10,269
1486,10,173
1487,10,25
1488,10,149
1489,10,88
1490,10,93
1491,10,269
1492,10,209
1493,10,193
1494,10,147
1495,10,95
1496,10,26
1497,10,286
1498,10,82
1499,10,189
1500,10,195
1501,10,57
1502,10,107
1503,10,106
1504,10,56
1505,10,162
1506,10,71
1507,10,56
1508,10,284
1509,10,261
1510,10,144
1511,10,239
1512,10,82
1513,10,39
1514,10,96
1515,10,237
1516,10,233
1517,10,183
1518,10,70
1519,10,256
1520,10,140
1521,10,220
1522,10,270
1523,10,297
1524,10,259
1525,10,102
1526,10,33
1527,10,182
1528,10,170
1529,10,97
1530,10,162
1531,10,195
1532,10,207
1533,10,48
1534,10,193
1535,10,103
1536,10,146
1537,10,242
1538,10,93
1539,10,6
1540,10,236
1541,10,69
1542,10,279
1543,10,231
1544,10,228
1545,10,287
1546,10,167
1547,10,142
1548,10,170
1549,10,226
1550,10,231
1551,10,124
1552,10,25
1553,10,138
1554,10,137
1555,10,239
1556,10,182
1557,10,258
1558,10,113
1559,10,268
1560,10,263
1561,10,154
1562,10,163
1563,10,105
1564,10,252
1565,10,250
1566,10,275
1567,10,58
1568,10,2
1569,10,287
1570,10,193
1571,10,68
1572,10,180
1573,10,122
1574,10,51
1575,10,125
1576,10,228
1577,10,233
1578,10,172
1579,10,67
1580,10,262
1581,10,19
1582,10,52
1583,10,104
1584,10,27
1585,10,278
1586,10,168
1587,10,298
1588,10,109
1589,10,18
1590,10,207
1591,10,189
1592,10,228
1593,10,96
1594,10,91
1595,10,67
1596,10,36
1597,10,66
1598,10,205
1599,10,74
1600,10,156
1601,10,56
1602,10,92
1603,10,6
1604,10,62
1605,10,207
1606,10,71
1607,10,118
1608,10,229
1609,10,149
1610,10,266
1611,10,196
1612,10,151
1613,10,75
1614,10,238
1615,10,95
1616,10,267
1617,10,152
1618,10,158
1619,10,116
1620,10,162
1621,10,52
1622,10,231
1623,10,52
1624,10,271
1625,10,23
1626,10,194
1627,10,141
1628,10,150
1629,10,193
1630,10,246
1631,10,138
1632,10,190
1633,10,172
1634,10,135
1635,10,268
1636,10,275
1637,10,171
1638,10,282
1639,10,278
1640,10,163
1641,10,45
1642,10,69
1643,10,130
1644,10,194
1645,10,87
1646,10,200
1647,10,281
1648,10,180
1649,10,108
1650,10,259
1651,10,28
1652,10,177
1653,10,278
1654,10,148
1655,10,9
1656,10,62
1657,10,24
1658,10,145
1659,10,236
1660,10,267
1661,10,289
1662,10,117
1663,10,266
1664,10,52
1665,10,204
1666,10,229
1667,10,271
1668,10,122
1669,10,156
1670,10,64
1671,10,77
1672,10,203
1673,10,207
1674,10,147
1675,10,277
1676,10,70
1677,10,41
1678,10,285
1679,10,40
1680,10,105
1681,10,285
1682,10,115
1683,10,84
1684,10,154
1685,10,168
1686,10,247
1687,10,56
1688,10,40
1689,10,60
1690,10,140
1691,10,160
1692,10,24
1693,10,193
1694,10,189
1695,10,294
1696,10,110
1697,10,221
1698,10,68
1699,10,201
1700,10,177
1701,10,41
1702,10,265
1703,10,64
1704,10,249
1705,10,29
1706,10,25
1707,10,95
1708,10,245
1709,10,44
1710,10,46
1711,10,266
1712,10,179
1713,10,0
1714,10,229
1715,10,69
1716,10,221
1717,10,95
1718,10,148
1719,10,72
1720,10,244
1721,10,151
1722,10,204
1723,10,109
1724,10,34
1725,10,172
1726,10,117
1727,10,63
1728,10,138
1729,10,17
1730,10,130
1731,10,283
1732,10,112
1733,10,278
1734,10,294
1735,10,83
1736,10,148
1737,10,256
1738,10,102
1739,10,223
1740,10,38
1741,10,0
1742,10,135
1743,10,11
1744,10,37
1745,10,32
1746,10,16
1747,10,181
1748,10,135
1749,10,108
1750,10,71
1751,10,250
1752,10,158
1753,10,265
1754,10,261
1755,10,235
1756,10,146
1757,10,295
1758,10,167
1759,10,40
1760,10,64
1761,10,126
1762,10,67
1763,10,11
1764,10,25
1765,10,165
1766,10,80
1767,10,69
1768,10,273
1769,10,216
1770,10,75
1771,10,222
1772,10,158
1773,10,201
1774,10,186
1775,10,268
1776,10,190
1777,10,57
1778,10,273
1779,10,124
1780,10,167
1781,10,281
1782,10,44
1783,10,70
1784,10,171
1785,10,196
1786,10,299
1787,10,20
1788,10,151
1789,10,7
1790,10,126
1791,10,244
1792,10,35
1793,10,199
1794,10,112
1795,10,140
1796,10,38
1797,10,229
1798,10,295
1799,10,269
1800,10,113
1801,10,241
1802,10,85
1803,10,73
1804,10,175
1805,10,227
1806,10,170
1807,10,161
1808,10,232
1809,10,34
1810,10,196
1811,10,76
1812,10,56
1813,10,110
1814,10,40
1815,10,238
1816,10,123
1817,10,58
1818,10,258
1819,10,54
1820,10,241
1821,10,254
1822,10,226
1823,10,8
1824,10,293
1825,10,140
1826,10,209
1827,10,127
1828,10,92
1829,10,204
1830,10,273
1831,10,73
1832,10,278
1833,10,187
1834,10,147
1835,10,238
1836,10,259
1837,10,289
1838,10,294
1839,10,38
1840,10,91
1841,10,112
1842,10,64
1843,10,246
1844,10,45
1845,10,259
1846,10,160
1847,10,298
1848,10,21
1849,10,33
1850,10,183
1851,10,241
1852,10,188
1853,10,20
1854,10,181
1855,10,282
1856,10,203
1857,10,82
1858,10,103
1859,10,82
1860,10,180
1861,10,6
1862,10,79
1863,10,47
1864,10,0
1865,10,97
1866,10,19
1867,10,90
1868,10,219
1869,10,173
1870,10,160
1871,10,161
1872,10,83
1873,10,51
1874,10,207
1875,10,209
1876,10,38
1877,10,259
1878,10,163
1879,10,2
1880,10,169
1881,10,76
1882,10,41
1883,10,167
1884,10,291
1885,10,210
1886,10,249
1887,10,234
1888,10,235
1889,10,216
1890,10,131
1891,10,74
1892,10,221
1893,10,102
1894,10,236
1895,10,248
1896,10,283
1897,10,151
1898,10,278
1899,10,136
1900,10,121
1901,10,253
1902,10,109
1903,10,260
1904,10,147
1905,10,271
1906,10,195
1907,10,101
1908,10,17
1909,10,141
1910,10,31
1911,10,288
1912,10,191
1913,10,200
1914,10,289
1915,10,121
1916,10,202
1917,10,299
1918,10,160
1919,10,165
1920,10,94
1921,10,208
1922,10,134
1923,10,31
1924,10,154
1925,10,49
1926,10,87
1927,10,224
1928,10,226
1929,10,140
1930,10,48
1931,10,105
1932,10,51
1933,10,128
1934,10,97
1935,10,280
1936,10,206
1937,10,179
1938,10,149
1939,10,85
1940,10,292
1941,10,57
1942,10,267
1943,10,162
1944,10,247
1945,10,227
1946,10,218
1947,10,106
1948,10,46
1949,10,101
1950,10,163
1951,10,219
1952,10,98
1953,10,271
1954,10,191
1955,10,258
1956,10,61
1957,10,117
1958,10,145
1959,10,194
1960,10,86
1961,10,49
1962,10,152
1963,10,194
1964,10,37
1965,10,150
1966,10,166
1967,10,87
1968,10,36
1969,10,31
1970,10,217
1971,10,170
1972,10,236
1973,10,88
1974,10,230
1975,10,294
1976,10,280
1977,10,89
1978,10,18
1979,10,105
1980,10,291
1981,10,275
1982,10,155
1983,10,190
1984,10,269
1985,10,132
1986,10,21
1987,10,268
1988,10,156
1989,10,49
1990,10,23
1991,10,260
1992,10,65
1993,10,57
1994,10,46
1995,10,77
1996,10,71
1997,10,214
1998,10,30
1999,10,100
2000,10,74
2001,10,289
2002,10,265
2003,10,54
2004,10,100
2005,10,104
2006,10,251
2007,10,39
2008,10,103
2009,10,129
2010,10,279
2011,10,54
2012,10,65
2013,10,248
2014,10,129
2015,10,88
2016,10,212
2017,10,287
2018,10,258
2019,10,56
2020,10,224
2021,10,21
2022,10,267
2023,10,5
2024,10,38
2025,10,186
2026,10,83
2027,10,87
2028,10,15
2029,10,198
2030,10,139
2031,10,93
2032,10,228
2033,10,215
2034,10,107
2035,10,100
2036,10,20
2037,10,171
2038,10,170
2039,10,204
2040,10,268
2041,10,169
2042,10,143
2043,10,109
2044,10,151
2045,10,2
2046,10,107
2047,10,220
2048,10,230
2049,10,143
2050,10,235
2051,10,205
2052,10,7
2053,10,203
2054,10,105
2055,10,139
2056,10,153
2057,10,69
2058,10,264
2059,10,54
2060,10,203
2061,10,39
2062,10,22
2063,10,91
2064,10,167
2065,10,199
2066,10,31
2067,10,73
2068,10,166
2069,10,186
2070,10,81
2071,10,298
2072,10,234
2073,10,174
2074,10,112
2075,10,17
2076,10,241
2077,10,285
2078,10,141
2079,10,36
2080,10,142
2081,10,162
2082,10,40
2083,10,182
2084,10,29
2085,10,156
2086,10,51
2087,10,194
2088,10,297
2089,10,233
2090,10,253
2091,10,279
2092,10,239
2093,10,149
2094,10,31
2095,10,230
2096,10,7
2097,10,145
2098,10,296
2099,10,288
2100,10,293
2101,10,150
2102,10,284
2103,10,70
2104,10,103
2105,10,158
2106,10,118
2107,10,54
2108,10,282
2109,10,128
2110,10,169
2111,10,103
2112,10,23
2113,10,263
2114,10,137
2115,10,111
2116,10,52
2117,10,212
2118,10,81
2119,10,182
2120,10,58
2121,10,4
2122,10,99
2123,10,187
2124,10,109
2125,10,54
2126,10,278
2127,10,194
2128,10,169
2129,10,25
2130,10,255
2131,10,229
2132,10,121
2133,10,47
2134,10,133
2135,10,282
2136,10,43
2137,10,167
2138,10,130
2139,10,101
2140,10,222
