id,timestamp,value
307,10,188
308,10,138
309,10,290
310,10,181
311,10,89
312,10,157
313,10,106
314,10,250
315,10,287
316,10,225
317,10,117
318,10,19
319,10,87
320,10,274
321,10,257
322,10,133
323,10,255
324,10,291
325,10,67
326,10,120
327,10,24
328,10,143
329,10,193
330,10,188
331,10,191
332,10,133
333,10,95
334,10,244
335,10,204
336,10,185
337,10,17
338,10,84
339,10,130
340,10,61
341,10,248
342,10,81
343,10,184
344,10,231
345,10,154
346,10,232
347,10,176
348,10,178
349,10,90
350,10,150
351,10,213
352,10,4
353,10,29
354,10,180
355,10,12
356,10,131
357,10,137
358,10,156
359,10,90
360,10,256
361,10,81
362,10,175
363,10,127
364,10,46
365,10,187
366,10,13
367,10,156
368,10,188
369,10,194
370,10,80
371,10,38
372,10,266
373,10,202
374,10,173
375,10,129
376,10,196
377,10,263
378,10,192
379,10,152
380,10,261
381,10,152
382,10,116
383,10,146
384,10,279
385,10,103
386,10,153
387,10,278
388,10,128
389,10,147
390,10,234
391,10,111
392,10,263
393,10,253
394,10,68
395,10,87
396,10,135
397,10,67
398,10,22
399,10,33
400,10,251
401,10,151
402,10,271
403,10,70
404,10,34
405,10,17
406,10,155
407,10,143
408,10,152
409,10,72
410,10,230
411,10,66
412,10,174
413,10,58
414,10,15
415,10,0
416,10,161
417,10,83
418,10,282
419,10,238
420,10,117
421,10,244
422,10,150
423,10,7
424,10,177
425,10,269
426,10,5
427,10,179
428,10,288
429,10,228
430,10,0
431,10,162
432,10,80
433,10,267
434,10,97
435,10,10
436,10,104
437,10,237
438,10,193
439,10,163
440,10,196
441,10,202
442,10,274
443,10,222
444,10,181
445,10,26
446,10,8
447,10,273
448,10,223
449,10,88
450,10,198
451,10,198
452,10,274
453,10,178
454,10,134
455,10,222
456,10,202
457,10,143
458,10,222
459,10,207
460,10,68
461,10,134
462,10,156
463,10,60
464,10,174
465,10,48
466,10,174
467,10,178
468,10,15
469,10,214
470,10,69
471,10,179
472,10,51
473,10,18
474,10,58
475,10,38
476,10,22
477,10,268
478,10,62
479,10,194
480,10,191
481,10,277
482,10,223
483,10,50
484,10,225
485,10,244
486,10,111
487,10,153
488,10,155
489,10,264
490,10,114
491,10,225
492,10,112
493,10,293
494,10,167
495,10,265
496,10,136
497,10,187
498,10,185
499,10,73
500,10,66
501,10,207
502,10,217
503,10,194
504,10,82
505,10,77
506,10,88
507,10,34
508,10,134
509,10,286
510,10,8
511,10,217
512,10,24
513,10,35
514,10,168
515,10,184
516,10,75
517,10,191
518,10,263
519,10,94
520,10,3
521,10,60
522,10,183
523,10,176
524,10,2
525,10,88
526,10,25
527,10,124
528,10,118
529,10,244
530,10,180
531,10,200
532,10,250
533,10,173
534,10,28
535,10,91
536,10,267
537,10,89
538,10,190
539,10,131
540,10,18
541,10,4
542,10,233
543,10,59
544,10,249
545,10,198
546,10,99
547,10,86
548,10,217
549,10,123
550,10,278
551,10,265
552,10,144
553,10,292
554,10,208
555,10,215
556,10,5
557,10,132
558,10,91
559,10,88
560,10,66
561,10,290
562,10,35
563,10,60
564,10,40
565,10,78
566,10,194
567,10,68
568,10,140
569,10,164
570,10,74
571,10,65
572,10,245
573,10,181
574,10,210
575,10,92
576,10,1
577,10,25
578,10,233
579,10,244
580,10,69
581,10,214
582,10,162
583,10,143
584,10,257
585,10,147
586,10,161
587,10,95
588,10,288
589,10,210
590,10,248
591,10,228
592,10,32
593,10,203
594,10,55
595,10,249
596,10,91
597,10,0
598,10,292
599,10,235
600,10,22
601,10,230
602,10,1
603,10,131
604,10,151
605,10,133
606,10,62
607,10,53
608,10,28
609,10,51
610,10,69
611,10,279
612,10,248
613,10,162
614,10,255
615,10,210
616,10,211
617,10,254
618,10,99
619,10,120
620,10,35
621,10,258
622,10,209
623,10,94
624,10,277
625,10,16
626,10,22
627,10,30
628,10,12
629,10,229
630,10,64
631,10,139
632,10,157
633,10,137
634,10,1
635,10,39
636,10,225
637,10,142
638,10,138
639,10,285
640,10,275
641,10,288
642,10,236
643,10,288
644,10,152
645,10,65
646,10,79
647,10,276
648,10,229
649,10,163
650,10,200
651,10,151
652,10,118
653,10,292
654,10,273
655,10,66
656,10,61
657,10,135
658,10,156
659,10,259
660,10,129
661,10,228
662,10,20
663,10,157
664,10,298
665,10,197
666,10,101
667,10,93
668,10,215
669,10,18
670,10,54
671,10,288
672,10,185
673,10,122
674,10,110
675,10,275
676,10,252
677,10,231
678,10,136
679,10,110
680,10,195
681,10,152
682,10,38
683,10,291
684,10,18
685,10,47
686,10,206
687,10,161
688,10,44
689,10,254
690,10,151
691,10,102
692,10,25
693,10,277
694,10,291
695,10,4
696,10,20
697,10,258
698,10,260
699,10,240
700,10,110
701,10,261
702,10,26
703,10,283
704,10,190
705,10,64
706,10,191
707,10,71
708,10,64
709,10,269
710,10,295
711,10,281
712,10,131
713,10,94
714,10,159
715,10,249
716,10,259
717,10,260
718,10,200
719,10,299
720,10,232
721,10,76
722,10,53
723,10,111
724,10,284
725,10,195
726,10,34
727,10,263
728,10,95
729,10,125
730,10,252
731,10,24
732,10,18
733,10,62
734,10,244
735,10,125
736,10,222
737,10,22
738,10,126
739,10,249
740,10,148
741,10,207
742,10,208
743,10,142
744,10,243
745,10,192
746,10,216
747,10,236
748,10,101
749,10,93
750,10,69
751,10,276
752,10,201
753,10,172
754,10,146
755,10,248
756,10,177
757,10,79
758,10,159
759,10,58
760,10,211
761,10,3
762,10,139
763,10,182
764,10,246
765,10,186
766,10,173
767,10,32
768,10,257
769,10,165
770,10,219
771,10,286
772,10,275
773,10,235
774,10,160
775,10,222
776,10,140
777,10,11
778,10,223
779,10,61
780,10,161
781,10,23
782,10,213
783,10,138
784,10,115
785,10,102
786,10,25
787,10,181
788,10,151
789,10,193
790,10,163
791,10,106
792,10,133
793,10,232
794,10,225
795,10,295
796,10,179
797,10,295
798,10,87
799,10,98
800,10,170
801,10,174
802,10,264
803,10,286
804,10,249
805,10,173
806,10,91
807,10,29
808,10,52
809,10,0
810,10,20
811,10,33
812,10,86
813,10,127
814,10,250
815,10,210
816,10,80
817,10,24
818,10,178
819,10,70
820,10,163
821,10,28
822,10,271
823,10,280
824,10,188
825,10,282
826,10,29
827,10,165
828,10,247
829,10,27
830,10,254
831,10,234
832,10,33
833,10,36
834,10,197
835,10,93
836,10,146
837,10,279
838,10,202
839,10,128
840,10,261
841,10,257
842,10,199
843,10,110
844,10,102
845,10,169
846,10,122
847,10,42
848,10,207
849,10,296
850,10,191
851,10,188
852,10,240
853,10,62
854,10,99
855,10,70
856,10,267
857,10,96
858,10,119
859,10,216
860,10,172
861,10,291
862,10,217
863,10,164
864,10,45
865,10,288
866,10,296
867,10,33
868,10,2
869,10,116
870,10,86
871,10,293
872,10,130
873,10,215
874,10,253
875,10,149
876,10,202
877,10,294
878,10,89
879,10,192
880,10,17
881,10,146
882,10,39
883,10,149
884,10,262
885,10,43
886,10,52
887,10,251
888,10,133
889,10,147
890,10,5
891,10,0
892,10,257
893,10,108
894,10,142
895,10,7
896,10,236
897,10,154
898,10,98
899,10,203
900,10,155
901,10,148
902,10,219
903,10,243
904,10,176
905,10,297
906,10,79
907,10,241
908,10,18
909,10,286
910,10,29
911,10,191
912,10,214
913,10,163
914,10,79
915,10,72
916,10,193
917,10,199
918,10,113
919,10,29
920,10,281
921,10,54
922,10,120
923,10,6
924,10,59
925,10,63
926,10,68
927,10,27
928,10,153
929,10,14
930,10,82
931,10,80
932,10,164
933,10,12
934,10,141
935,10,67
936,10,207
937,10,236
938,10,109
939,10,225
940,10,63
941,10,299
942,10,198
943,10,236
944,10,271
945,10,299
946,10,37
947,10,173
948,10,272
949,10,175
950,10,61
951,10,262
952,10,165
953,10,249
954,10,267
955,10,173
956,10,188
957,10,250
958,10,73
959,10,147
960,10,266
961,10,216
962,10,271
963,10,72
964,10,285
965,10,284
966,10,8
967,10,272
968,10,219
969,10,118
970,10,50
971,10,198
972,10,14
973,10,97
974,10,70
975,10,289
976,10,260
977,10,1
978,10,250
979,10,203
980,10,198
981,10,244
982,10,264
983,10,8
984,10,34
985,10,151
986,10,102
987,10,297
988,10,135
989,10,38
990,10,76
991,10,176
992,10,207
993,10,89
994,10,37
995,10,293
996,10,266
997,10,102
998,10,96
999,10,157
1000,10,123
1001,10,264
1002,10,242
1003,10,142
1004,10,265
1005,10,14
1006,10,219
1007,10,206
1008,10,109
1009,10,128
1010,10,79
1011,10,162
1012,10,223
1013,10,263
1014,10,169
1015,10,37
1016,10,56
1017,10,278
1018,10,57
1019,10,1
1020,10,62
1021,10,297
1022,10,150
1023,10,182
1024,10,107
1025,10,113
1026,10,133
1027,10,134
1028,10,3
1029,10,127
1030,10,168
1031,10,146
1032,10,263
1033,10,187
1034,10,21
1035,10,228
1036,10,25
1037,10,243
1038,10,263
1039,10,193
1040,10,232
1041,10,3
1042,10,25
1043,10,53
1044,10,70
1045,10,121
1046,10,98
1047,10,92
1048,10,247
1049,10,149
1050,10,162
1051,10,266
1052,10,81
1053,10,219
1054,10,195
1055,10,201
1056,10,245
1057,10,261
1058,10,23
1059,10,294
1060,10,40
1061,10,89
1062,10,33
1063,10,187
1064,10,113
1065,10,278
1066,10,95
1067,10,195
1068,10,295
1069,10,174
1070,10,118
1071,10,105
1072,10,252
1073,10,193
1074,10,213
1075,10,262
1076,10,15
1077,10,122
1078,10,208
1079,10,245
1080,10,164
1081,10,288
1082,10,108
1083,10,214
1084,10,5
1085,10,16
1086,10,277
1087,10,260
1088,10,131
1089,10,44
1090,10,196
1091,10,26
1092,10,265
1093,10,130
1094,10,79
1095,10,249
1096,10,92
1097,10,144
1098,10,241
1099,10,3
1100,10,84
1101,10,190
1102,10,106
1103,10,199
1104,10,295
1105,10,24
1106,10,259
1107,10,9
1108,10,228
1109,10,52
1110,10,255
1111,10,259
1112,10,12
1113,10,255
1114,10,53
1115,10,291
1116,10,99
1117,10,0
1118,10,210
1119,10,186
1120,10,131
1121,10,240
1122,10,254
1123,10,280
1124,10,2
1125,10,152
1126,10,10
1127,10,135
1128,10,202
1129,10,9
1130,10,29
1131,10,5
1132,10,248
1133,10,118
1134,10,261
1135,10,183
1136,10,27
1137,10,254
1138,10,112
1139,10,166
1140,10,84
1141,10,264
1142,10,181
1143,10,281
1144,10,177
1145,10,250
1146,10,106
1147,10,282
1148,10,191
1149,10,235
1150,10,145
1151,10,290
1152,10,6
1153,10,216
1154,10,299
1155,10,158
1156,10,74
1157,10,57
1158,10,9
1159,10,119
1160,10,264
1161,10,42
1162,10,223
1163,10,212
1164,10,78
1165,10,33
1166,10,40
1167,10,286
1168,10,204
1169,10,115
1170,10,203
1171,10,89
1172,10,145
1173,10,148
1174,10,10
1175,10,28
1176,10,157
1177,10,27
1178,10,68
1179,10,223
1180,10,229
1181,10,213
1182,10,229
1183,10,114
1184,10,295
1185,10,76
1186,10,275
1187,10,49
1188,10,13
1189,10,22
1190,10,259
1191,10,31
1192,10,79
1193,10,53
1194,10,159
1195,10,127
1196,10,295
1197,10,33
1198,10,205
1199,10,283
1200,10,182
1201,10,160
1202,10,39
1203,10,173
1204,10,83
1205,10,100
1206,10,67
1207,10,162
1208,10,31
1209,10,55
1210,10,38
1211,10,193
1212,10,0
1213,10,162
1214,10,216
1215,10,44
1216,10,257
1217,10,53
1218,10,193
1219,10,247
1220,10,234
1221,10,237
1222,10,25
1223,10,3
1224,10,14
1225,10,12
1226,10,121
1227,10,95
1228,10,120
1229,10,254
1230,10,252
1231,10,183
1232,10,215
1233,10,98
1234,10,85
1235,10,261
1236,10,31
1237,10,20
1238,10,287
1239,10,6
1240,10,41
1241,10,122
1242,10,169
1243,10,177
1244,10,32
1245,10,241
1246,10,223
1247,10,72
1248,10,160
1249,10,136
1250,10,248
1251,10,53
1252,10,63
1253,10,288
1254,10,275
1255,10,261
1256,10,220
1257,10,248
1258,10,294
1259,10,237
1260,10,14
1261,10,40
1262,10,286
1263,10,127
1264,10,213
1265,10,102
1266,10,138
1267,10,236
1268,10,255
1269,10,137
1270,10,186
1271,10,62
1272,10,190
1273,10,25
1274,10,3
1275,10,295
1276,10,50
1277,10,285
1278,10,84
1279,10,223
1280,10,31
1281,10,69
1282,10,96
1283,10,75
1284,10,49
1285,10,79
1286,10,185
1287,10,187
1288,10,104
1289,10,279
1290,10,90
1291,10,65
1292,10,93
1293,10,181
1294,10,233
1295,10,213
1296,10,71
1297,10,25
1298,10,243
1299,10,262
1300,10,271
1301,10,215
1302,10,30
1303,10,262
1304,10,36
1305,10,22
1306,10,167
1307,10,248
1308,10,93
1309,10,167
1310,10,79
1311,10,285
1312,10,93
1313,10,46
1314,10,89
1315,10,103
1316,10,159
1317,10,299
1318,10,97
1319,10,298
1320,10,170
1321,10,88
1322,10,143
1323,10,289
1324,10,200
1325,10,51
1326,10,293
1327,10,222
1328,10,232
1329,10,292
1330,10,239
1331,10,67
1332,10,132
1333,10,12
1334,10,47
1335,10,233
1336,10,147
1337,10,262
1338,10,190
1339,10,109
1340,10,260
1341,10,121
1342,10,30
1343,10,265
1344,10,125
1345,10,21
1346,10,82
1347,10,201
1348,10,136
1349,10,234
1350,10,36
1351,10,103
1352,10,211
1353,10,166
1354,10,64
1355,10,225
1356,10,56
1357,10,6
1358,10,267
1359,10,79
1360,10,59
1361,10,92
1362,10,83
1363,10,51
1364,10,82
1365,10,9
1366,10,47
1367,10,82
1368,10,49
1369,10,79
1370,10,187
1371,10,204
1372,10,299
1373,10,190
1374,10,193
1375,10,56
1376,10,108
1377,10,277
1378,10,59
1379,10,128
1380,10,189
1381,10,184
1382,10,252
1383,10,137
1384,10,142
1385,10,131
1386,10,242
1387,10,117
1388,10,3
1389,10,275
1390,10,37
1391,10,249
1392,10,263
1393,10,232
1394,10,22
1395,10,272
1396,10,16
1397,10,187
1398,10,174
1399,10,122
1400,10,288
1401,10,15
1402,10,250
1403,10,160
1404,10,281
1405,10,55
1406,10,207
1407,10,26
1408,10,222
1409,10,2
1410,10,263
1411,10,110
1412,10,298
1413,10,135
1414,10,202
1415,10,135
1416,10,268
1417,10,168
1418,10,223
1419,10,34
1420,10,214
1421,10,65
1422,10,34
1423,10,19
1424,10,119
1425,10,74
1426,10,220
1427,10,99
1428,10,257
1429,10,232
1430,10,56
1431,10,257
1432,10,44
1433,10,286
1434,10,194
1435,10,195
1436,10,98
1437,10,87
1438,10,241
1439,10,22
1440,10,54
1441,10,135
1442,10,219
1443,10,216
1444,10,222
1445,10,120
1446,10,12
1447,10,297
1448,10,213
1449,10,179
1450,10,69
1451,10,109
1452,10,56
1453,10,36
1454,10,286
1455,10,109
1456,10,249
1457,10,14
1458,10,86
1459,10,187
1460,10,156
1461,10,89
1462,10,234
1463,10,241
1464,10,29
1465,10,19
1466,10,115
1467,10,224
1468,10,229
1469,10,87
1470,10,237
1471,10,120
1472,10,2
1473,10,143
1474,10,1
1475,10,65
1476,10,139
1477,10,209
1478,10,148
1479,10,235
1480,10,245
1481,10,16
1482,10,243
1483,10,96
1484,10,213
1485,10,268
1486,10,173
1487,10,60
1488,10,47
1489,10,142
1490,10,169
1491,10,42
1492,10,249
1493,10,272
1494,10,116
1495,10,137
1496,10,138
1497,10,114
1498,10,86
1499,10,199
1500,10,31
1501,10,228
1502,10,288
1503,10,67
1504,10,116
1505,10,63
1506,10,150
1507,10,245
1508,10,155
1509,10,41
1510,10,77
1511,10,27
1512,10,276
1513,10,60
1514,10,178
1515,10,168
1516,10,169
1517,10,269
1518,10,140
1519,10,180
1520,10,143
1521,10,190
1522,10,94
1523,10,148
1524,10,31
1525,10,150
1526,10,266
1527,10,84
1528,10,191
1529,10,186
1530,10,63
1531,10,295
1532,10,40
1533,10,46
1534,10,97
1535,10,251
1536,10,32
1537,10,66
1538,10,100
1539,10,17
1540,10,201
1541,10,137
1542,10,20
1543,10,82
1544,10,192
1545,10,38
1546,10,162
1547,10,201
1548,10,125
1549,10,181
1550,10,84
1551,10,39
1552,10,99
1553,10,173
1554,10,244
1555,10,148
1556,10,100
1557,10,197
1558,10,123
1559,10,26
1560,10,223
1561,10,221
1562,10,153
1563,10,225
1564,10,273
1565,10,199
1566,10,295
1567,10,213
1568,10,112
1569,10,48
1570,10,282
1571,10,118
1572,10,201
1573,10,274
1574,10,197
1575,10,241
1576,10,297
1577,10,170
1578,10,142
1579,10,224
1580,10,219
1581,10,64
1582,10,283
1583,10,215
1584,10,116
1585,10,31
1586,10,237
1587,10,121
1588,10,80
1589,10,164
1590,10,130
1591,10,86
1592,10,104
1593,10,54
1594,10,183
1595,10,78
1596,10,68
1597,10,150
1598,10,298
1599,10,173
1600,10,71
1601,10,161
1602,10,87
1603,10,243
1604,10,0
1605,10,187
1606,10,292
1607,10,114
1608,10,210
1609,10,170
1610,10,20
1611,10,193
1612,10,274
1613,10,256
1614,10,238
1615,10,155
1616,10,113
1617,10,152
1618,10,24
1619,10,229
1620,10,178
1621,10,70
1622,10,31
1623,10,119
1624,10,35
1625,10,133
1626,10,99
1627,10,134
1628,10,151
1629,10,6
1630,10,2
1631,10,5
1632,10,280
1633,10,78
1634,10,79
1635,10,195
1636,10,30
1637,10,125
1638,10,196
1639,10,1
1640,10,44
1641,10,191
1642,10,154
1643,10,1
1644,10,207
1645,10,166
1646,10,210
1647,10,85
1648,10,216
1649,10,103
1650,10,222
1651,10,7
1652,10,207
1653,10,157
1654,10,275
1655,10,214
1656,10,243
1657,10,14
1658,10,208
1659,10,1
1660,10,107
1661,10,63
1662,10,162
1663,10,280
1664,10,245
1665,10,102
1666,10,37
1667,10,152
1668,10,122
1669,10,258
1670,10,132
1671,10,299
1672,10,134
1673,10,81
1674,10,138
1675,10,277
1676,10,131
1677,10,198
1678,10,93
1679,10,138
1680,10,235
1681,10,189
1682,10,193
1683,10,242
1684,10,208
1685,10,47
1686,10,107
1687,10,125
1688,10,209
1689,10,146
1690,10,233
1691,10,35
1692,10,131
1693,10,231
1694,10,35
1695,10,148
1696,10,81
1697,10,88
1698,10,222
1699,10,201
1700,10,79
1701,10,142
1702,10,295
1703,10,179
1704,10,132
1705,10,34
1706,10,287
1707,10,258
1708,10,226
1709,10,152
1710,10,264
1711,10,51
1712,10,217
1713,10,242
1714,10,267
1715,10,228
1716,10,219
1717,10,35
1718,10,73
1719,10,254
1720,10,285
1721,10,146
1722,10,162
1723,10,239
1724,10,67
1725,10,127
1726,10,146
1727,10,153
1728,10,209
1729,10,112
1730,10,97
1731,10,53
1732,10,249
1733,10,204
1734,10,88
1735,10,14
1736,10,151
1737,10,6
1738,10,42
1739,10,20
1740,10,179
1741,10,82
1742,10,234
1743,10,194
1744,10,150
1745,10,123
1746,10,177
1747,10,56
1748,10,182
1749,10,147
1750,10,18
1751,10,281
1752,10,146
1753,10,157
1754,10,208
1755,10,28
1756,10,164
1757,10,155
1758,10,284
1759,10,139
1760,10,260
1761,10,121
1762,10,25
1763,10,151
1764,10,211
1765,10,238
1766,10,106
1767,10,19
1768,10,265
1769,10,76
1770,10,34
1771,10,187
1772,10,280
1773,10,164
1774,10,181
1775,10,103
1776,10,184
1777,10,264
1778,10,238
1779,10,113
1780,10,71
1781,10,101
1782,10,289
1783,10,83
1784,10,110
1785,10,130
1786,10,279
1787,10,177
1788,10,285
1789,10,200
1790,10,64
1791,10,88
1792,10,258
1793,10,86
1794,10,184
1795,10,51
1796,10,161
1797,10,59
1798,10,298
1799,10,31
1800,10,292
1801,10,70
1802,10,174
1803,10,246
1804,10,273
1805,10,236
1806,10,172
1807,10,183
1808,10,256
1809,10,117
1810,10,50
1811,10,200
1812,10,135
1813,10,26
1814,10,239
1815,10,158
1816,10,36
1817,10,178
1818,10,298
1819,10,134
1820,10,160
1821,10,246
1822,10,136
1823,10,82
1824,10,135
1825,10,223
1826,10,223
1827,10,6
1828,10,19
1829,10,168
1830,10,13
1831,10,242
1832,10,226
1833,10,294
1834,10,146
1835,10,249
1836,10,186
1837,10,232
1838,10,132
1839,10,274
1840,10,43
1841,10,72
1842,10,109
1843,10,122
1844,10,96
1845,10,273
1846,10,172
1847,10,282
1848,10,43
1849,10,252
1850,10,193
1851,10,220
1852,10,168
1853,10,198
1854,10,254
1855,10,287
1856,10,98
1857,10,39
1858,10,246
1859,10,124
1860,10,49
1861,10,113
1862,10,261
1863,10,240
1864,10,237
1865,10,32
1866,10,222
1867,10,64
1868,10,54
1869,10,281
1870,10,64
1871,10,38
1872,10,89
1873,10,265
1874,10,177
1875,10,198
1876,10,161
1877,10,141
1878,10,274
1879,10,105
1880,10,80
1881,10,119
1882,10,25
1883,10,282
1884,10,37
1885,10,170
1886,10,160
1887,10,96
1888,10,100
1889,10,69
1890,10,10
1891,10,142
1892,10,247
1893,10,254
1894,10,11
1895,10,207
1896,10,41
1897,10,291
1898,10,229
1899,10,247
1900,10,2
1901,10,193
1902,10,5
1903,10,239
1904,10,104
1905,10,4
1906,10,110
1907,10,288
1908,10,81
1909,10,163
1910,10,106
1911,10,208
1912,10,22
1913,10,9
1914,10,57
1915,10,142
1916,10,92
1917,10,54
1918,10,133
1919,10,173
1920,10,46
1921,10,18
1922,10,178
1923,10,154
1924,10,159
1925,10,97
1926,10,62
1927,10,89
1928,10,149
1929,10,116
1930,10,245
1931,10,59
1932,10,120
1933,10,143
1934,10,119
1935,10,69
1936,10,181
1937,10,133
1938,10,103
1939,10,61
1940,10,68
1941,10,157
1942,10,234
1943,10,104
1944,10,141
1945,10,114
1946,10,53
1947,10,247
1948,10,34
1949,10,228
1950,10,148
1951,10,183
1952,10,298
1953,10,65
1954,10,165
1955,10,14
1956,10,151
1957,10,141
1958,10,235
1959,10,202
1960,10,46
1961,10,38
1962,10,287
1963,10,180
1964,10,282
1965,10,223
1966,10,104
1967,10,270
1968,10,0
1969,10,186
1970,10,265
1971,10,141
1972,10,196
1973,10,52
1974,10,137
1975,10,114
1976,10,194
1977,10,103
1978,10,243
1979,10,90
1980,10,208
1981,10,87
1982,10,298
1983,10,175
1984,10,53
1985,10,76
1986,10,54
1987,10,49
1988,10,94
1989,10,209
1990,10,6
1991,10,278
1992,10,131
1993,10,43
1994,10,119
1995,10,16
1996,10,242
1997,10,66
1998,10,197
1999,10,4
2000,10,129
2001,10,293
2002,10,275
2003,10,63
2004,10,176
2005,10,33
2006,10,2
2007,10,257
2008,10,74
2009,10,192
2010,10,153
2011,10,228
2012,10,52
2013,10,132
2014,10,174
2015,10,35
2016,10,234
2017,10,96
2018,10,63
2019,10,95
2020,10,102
2021,10,63
2022,10,275
2023,10,92
2024,10,74
2025,10,134
2026,10,281
2027,10,81
2028,10,214
2029,10,222
2030,10,91
2031,10,296
2032,10,45
2033,10,28
2034,10,113
2035,10,58
2036,10,177
2037,10,260
2038,10,212
2039,10,176
2040,10,259
2041,10,53
2042,10,6
2043,10,237
2044,10,26
2045,10,14
2046,10,97
2047,10,9
2048,10,83
2049,10,61
2050,10,159
2051,10,118
2052,10,122
2053,10,72
2054,10,100
2055,10,221
2056,10,129
2057,10,245
2058,10,200
2059,10,108
2060,10,64
2061,10,0
2062,10,164
2063,10,73
2064,10,65
2065,10,103
2066,10,197
2067,10,288
2068,10,213
2069,10,157
2070,10,258
2071,10,88
2072,10,237
2073,10,253
2074,10,233
2075,10,210
2076,10,264
2077,10,120
2078,10,258
2079,10,16
2080,10,125
2081,10,58
2082,10,60
2083,10,257
2084,10,274
2085,10,14
2086,10,182
2087,10,124
2088,10,62
2089,10,198
2090,10,67
2091,10,205
2092,10,277
2093,10,106
2094,10,279
2095,10,128
2096,10,246
2097,10,198
2098,10,224
2099,10,38
2100,10,269
2101,10,68
2102,10,196
2103,10,267
2104,10,72
2105,10,170
2106,10,82
2107,10,199
2108,10,143
2109,10,267
2110,10,50
2111,10,217
2112,10,179
2113,10,29
2114,10,235
2115,10,242
2116,10,242
2117,10,284
2118,10,112
2119,10,7
2120,10,106
2121,10,214
2122,10,246
2123,10,222
2124,10,167
2125,10,127
2126,10,283
2127,10,248
2128,10,88
2129,10,284
2130,10,276
2131,10,243
2132,10,266
2133,10,151
2134,10,192
2135,10,160
2136,10,109
2137,10,161
2138,10,257
2139,10,49
2140,10,54
